Id,Origem de Tráfego,Dispositivo,Página,Valor Simulado
22857,Paid Search,mobile,1 - Homepage,50000
22857,Paid Search,mobile,3 - Plano de Investimentos,50000
22857,Paid Search,mobile,2 - Questionário,50000
22858,Paid Search,mobile,4 - Cadastro,50000
22858,Paid Search,mobile,1 - Homepage,50000
22858,Paid Search,mobile,3 - Plano de Investimentos,50000
22858,Paid Search,mobile,2 - Questionário,50000
22859,Paid Search,mobile,4 - Cadastro,7000
22859,Paid Search,mobile,1 - Homepage,7000
22859,Paid Search,mobile,3 - Plano de Investimentos,7000
22859,Paid Search,mobile,2 - Questionário,7000
22860,Paid Search,mobile,4 - Cadastro,50000
22860,Paid Search,mobile,1 - Homepage,50000
22860,Paid Search,mobile,3 - Plano de Investimentos,50000
22860,Paid Search,mobile,2 - Questionário,50000
22861,Paid Search,mobile,4 - Cadastro,50000
22861,Paid Search,mobile,1 - Homepage,50000
22861,Paid Search,mobile,3 - Plano de Investimentos,50000
22861,Paid Search,mobile,2 - Questionário,50000
22862,Paid Search,mobile,4 - Cadastro,50000
22862,Paid Search,mobile,1 - Homepage,50000
22862,Paid Search,mobile,3 - Plano de Investimentos,50000
22862,Paid Search,mobile,2 - Questionário,50000
22863,Social,desktop,1 - Homepage,50000
22863,Social,desktop,3 - Plano de Investimentos,50000
22863,Social,desktop,2 - Questionário,50000
22864,Paid Search,mobile,4 - Cadastro,50000
22864,Paid Search,mobile,1 - Homepage,50000
22864,Paid Search,mobile,3 - Plano de Investimentos,50000
22864,Paid Search,mobile,2 - Questionário,50000
22865,Paid Search,mobile,4 - Cadastro,50000
22865,Paid Search,mobile,1 - Homepage,50000
22865,Paid Search,mobile,3 - Plano de Investimentos,50000
22865,Paid Search,mobile,2 - Questionário,50000
22866,Social,desktop,4 - Cadastro,50000
22866,Social,desktop,1 - Homepage,50000
22866,Social,desktop,3 - Plano de Investimentos,50000
22866,Social,desktop,2 - Questionário,50000
22867,Social,desktop,4 - Cadastro,50000
22867,Social,desktop,1 - Homepage,50000
22867,Social,desktop,3 - Plano de Investimentos,50000
22867,Social,desktop,2 - Questionário,50000
22868,Social,desktop,4 - Cadastro,50000
22868,Social,desktop,1 - Homepage,50000
22868,Social,desktop,3 - Plano de Investimentos,50000
22868,Social,desktop,2 - Questionário,50000
22869,Social,desktop,4 - Cadastro,50000
22869,Social,desktop,1 - Homepage,50000
22869,Social,desktop,3 - Plano de Investimentos,50000
22869,Social,desktop,2 - Questionário,50000
22870,Social,desktop,4 - Cadastro,50000
22870,Social,desktop,1 - Homepage,50000
22870,Social,desktop,3 - Plano de Investimentos,50000
22870,Social,desktop,2 - Questionário,50000
22871,Social,desktop,1 - Homepage,10000
22871,Social,desktop,3 - Plano de Investimentos,10000
22871,Social,desktop,2 - Questionário,10000
22872,Social,desktop,4 - Cadastro,50000
22872,Social,desktop,1 - Homepage,50000
22872,Social,desktop,3 - Plano de Investimentos,50000
22872,Social,desktop,2 - Questionário,50000
22873,Social,desktop,4 - Cadastro,10000
22873,Social,desktop,1 - Homepage,10000
22873,Social,desktop,3 - Plano de Investimentos,10000
22873,Social,desktop,2 - Questionário,10000
22874,Social,desktop,1 - Homepage,10000
22874,Social,desktop,3 - Plano de Investimentos,10000
22874,Social,desktop,2 - Questionário,10000
22875,Social,desktop,4 - Cadastro,50000
22875,Social,desktop,1 - Homepage,50000
22875,Social,desktop,3 - Plano de Investimentos,50000
22875,Social,desktop,2 - Questionário,50000
22876,Social,desktop,4 - Cadastro,50000
22876,Social,desktop,1 - Homepage,50000
22876,Social,desktop,3 - Plano de Investimentos,50000
22876,Social,desktop,2 - Questionário,50000
22877,Social,desktop,4 - Cadastro,50000
22877,Social,desktop,1 - Homepage,50000
22877,Social,desktop,3 - Plano de Investimentos,50000
22877,Social,desktop,2 - Questionário,50000
22878,Social,desktop,4 - Cadastro,50000
22878,Social,desktop,1 - Homepage,50000
22878,Social,desktop,3 - Plano de Investimentos,50000
22878,Social,desktop,2 - Questionário,50000
22879,Social,desktop,4 - Cadastro,50000
22879,Social,desktop,1 - Homepage,50000
22879,Social,desktop,3 - Plano de Investimentos,50000
22879,Social,desktop,2 - Questionário,50000
22880,Social,desktop,4 - Cadastro,50000
22880,Social,desktop,1 - Homepage,50000
22880,Social,desktop,3 - Plano de Investimentos,50000
22880,Social,desktop,2 - Questionário,50000
22881,Social,desktop,4 - Cadastro,50000
22881,Social,desktop,1 - Homepage,50000
22881,Social,desktop,3 - Plano de Investimentos,50000
22881,Social,desktop,2 - Questionário,50000
22882,Social,desktop,4 - Cadastro,30000
22882,Social,desktop,1 - Homepage,30000
22882,Social,desktop,3 - Plano de Investimentos,30000
22882,Social,desktop,2 - Questionário,30000
22883,Organic Search,desktop,4 - Cadastro,50000
22883,Organic Search,desktop,1 - Homepage,50000
22883,Organic Search,desktop,3 - Plano de Investimentos,50000
22883,Organic Search,desktop,2 - Questionário,50000
22884,Organic Search,desktop,4 - Cadastro,50000
22884,Organic Search,desktop,1 - Homepage,50000
22884,Organic Search,desktop,3 - Plano de Investimentos,50000
22884,Organic Search,desktop,2 - Questionário,50000
22885,Organic Search,desktop,4 - Cadastro,50000
22885,Organic Search,desktop,1 - Homepage,50000
22885,Organic Search,desktop,3 - Plano de Investimentos,50000
22885,Organic Search,desktop,2 - Questionário,50000
22886,Organic Search,desktop,4 - Cadastro,50000
22886,Organic Search,desktop,1 - Homepage,50000
22886,Organic Search,desktop,3 - Plano de Investimentos,50000
22886,Organic Search,desktop,2 - Questionário,50000
22887,Organic Search,desktop,4 - Cadastro,50000
22887,Organic Search,desktop,1 - Homepage,50000
22887,Organic Search,desktop,3 - Plano de Investimentos,50000
22887,Organic Search,desktop,2 - Questionário,50000
22888,Paid Search,desktop,1 - Homepage,1000
22888,Paid Search,desktop,2 - Questionário,1000
22889,Organic Search,desktop,4 - Cadastro,7000
22889,Organic Search,desktop,1 - Homepage,7000
22889,Organic Search,desktop,3 - Plano de Investimentos,7000
22889,Organic Search,desktop,2 - Questionário,7000
22890,Organic Search,desktop,4 - Cadastro,50000
22890,Organic Search,desktop,1 - Homepage,50000
22890,Organic Search,desktop,3 - Plano de Investimentos,50000
22890,Organic Search,desktop,2 - Questionário,50000
22891,Organic Search,desktop,4 - Cadastro,50000
22891,Organic Search,desktop,1 - Homepage,50000
22891,Organic Search,desktop,3 - Plano de Investimentos,50000
22891,Organic Search,desktop,2 - Questionário,50000
22893,Organic Search,desktop,4 - Cadastro,50000
22893,Organic Search,desktop,1 - Homepage,50000
22893,Organic Search,desktop,3 - Plano de Investimentos,50000
22893,Organic Search,desktop,2 - Questionário,50000
22894,Organic Search,desktop,4 - Cadastro,50000
22894,Organic Search,desktop,1 - Homepage,50000
22894,Organic Search,desktop,3 - Plano de Investimentos,50000
22894,Organic Search,desktop,2 - Questionário,50000
22895,Organic Search,desktop,4 - Cadastro,50000
22895,Organic Search,desktop,1 - Homepage,50000
22895,Organic Search,desktop,3 - Plano de Investimentos,50000
22895,Organic Search,desktop,2 - Questionário,50000
22896,Organic Search,desktop,4 - Cadastro,50000
22896,Organic Search,desktop,1 - Homepage,50000
22896,Organic Search,desktop,3 - Plano de Investimentos,50000
22896,Organic Search,desktop,2 - Questionário,50000
22897,Organic Search,desktop,4 - Cadastro,50000
22897,Organic Search,desktop,1 - Homepage,50000
22897,Organic Search,desktop,3 - Plano de Investimentos,50000
22897,Organic Search,desktop,2 - Questionário,50000
22898,Organic Search,desktop,4 - Cadastro,50000
22898,Organic Search,desktop,1 - Homepage,50000
22898,Organic Search,desktop,3 - Plano de Investimentos,50000
22898,Organic Search,desktop,2 - Questionário,50000
22899,Organic Search,desktop,4 - Cadastro,50000
22899,Organic Search,desktop,1 - Homepage,50000
22899,Organic Search,desktop,3 - Plano de Investimentos,50000
22899,Organic Search,desktop,2 - Questionário,50000
22901,Organic Search,desktop,4 - Cadastro,7000
22901,Organic Search,desktop,1 - Homepage,7000
22901,Organic Search,desktop,3 - Plano de Investimentos,7000
22901,Organic Search,desktop,2 - Questionário,7000
22902,Organic Search,desktop,4 - Cadastro,50000
22902,Organic Search,desktop,1 - Homepage,50000
22902,Organic Search,desktop,3 - Plano de Investimentos,50000
22902,Organic Search,desktop,2 - Questionário,50000
22904,Organic Search,desktop,4 - Cadastro,7000
22904,Organic Search,desktop,1 - Homepage,7000
22904,Organic Search,desktop,3 - Plano de Investimentos,7000
22904,Organic Search,desktop,2 - Questionário,7000
22905,Organic Search,desktop,4 - Cadastro,50000
22905,Organic Search,desktop,1 - Homepage,50000
22905,Organic Search,desktop,3 - Plano de Investimentos,50000
22905,Organic Search,desktop,2 - Questionário,50000
22906,Organic Search,desktop,4 - Cadastro,50000
22906,Organic Search,desktop,1 - Homepage,50000
22906,Organic Search,desktop,3 - Plano de Investimentos,50000
22906,Organic Search,desktop,2 - Questionário,50000
22907,Organic Search,desktop,4 - Cadastro,50000
22907,Organic Search,desktop,1 - Homepage,50000
22907,Organic Search,desktop,3 - Plano de Investimentos,50000
22907,Organic Search,desktop,2 - Questionário,50000
22908,Organic Search,desktop,4 - Cadastro,50000
22908,Organic Search,desktop,1 - Homepage,50000
22908,Organic Search,desktop,3 - Plano de Investimentos,50000
22908,Organic Search,desktop,2 - Questionário,50000
22909,Organic Search,desktop,4 - Cadastro,50000
22909,Organic Search,desktop,1 - Homepage,50000
22909,Organic Search,desktop,3 - Plano de Investimentos,50000
22909,Organic Search,desktop,2 - Questionário,50000
22911,Organic Search,desktop,4 - Cadastro,50000
22911,Organic Search,desktop,1 - Homepage,50000
22911,Organic Search,desktop,3 - Plano de Investimentos,50000
22911,Organic Search,desktop,2 - Questionário,50000
22912,Organic Search,desktop,4 - Cadastro,50000
22912,Organic Search,desktop,1 - Homepage,50000
22912,Organic Search,desktop,3 - Plano de Investimentos,50000
22912,Organic Search,desktop,2 - Questionário,50000
22914,Organic Search,desktop,4 - Cadastro,50000
22914,Organic Search,desktop,1 - Homepage,50000
22914,Organic Search,desktop,3 - Plano de Investimentos,50000
22914,Organic Search,desktop,2 - Questionário,50000
22915,Organic Search,desktop,4 - Cadastro,50000
22915,Organic Search,desktop,1 - Homepage,50000
22915,Organic Search,desktop,3 - Plano de Investimentos,50000
22915,Organic Search,desktop,2 - Questionário,50000
22916,Organic Search,desktop,4 - Cadastro,50000
22916,Organic Search,desktop,1 - Homepage,50000
22916,Organic Search,desktop,3 - Plano de Investimentos,50000
22916,Organic Search,desktop,2 - Questionário,50000
22918,Organic Search,desktop,4 - Cadastro,7000
22918,Organic Search,desktop,1 - Homepage,7000
22918,Organic Search,desktop,3 - Plano de Investimentos,7000
22918,Organic Search,desktop,2 - Questionário,7000
22919,Organic Search,desktop,4 - Cadastro,50000
22919,Organic Search,desktop,1 - Homepage,50000
22919,Organic Search,desktop,3 - Plano de Investimentos,50000
22919,Organic Search,desktop,2 - Questionário,50000
22921,Organic Search,desktop,4 - Cadastro,50000
22921,Organic Search,desktop,1 - Homepage,50000
22921,Organic Search,desktop,3 - Plano de Investimentos,50000
22921,Organic Search,desktop,2 - Questionário,50000
22922,Organic Search,desktop,4 - Cadastro,50000
22922,Organic Search,desktop,1 - Homepage,50000
22922,Organic Search,desktop,3 - Plano de Investimentos,50000
22922,Organic Search,desktop,2 - Questionário,50000
22923,Organic Search,desktop,4 - Cadastro,7000
22923,Organic Search,desktop,1 - Homepage,7000
22923,Organic Search,desktop,3 - Plano de Investimentos,7000
22923,Organic Search,desktop,2 - Questionário,7000
22924,Organic Search,desktop,4 - Cadastro,50000
22924,Organic Search,desktop,1 - Homepage,50000
22924,Organic Search,desktop,3 - Plano de Investimentos,50000
22924,Organic Search,desktop,2 - Questionário,50000
22926,Organic Search,desktop,4 - Cadastro,50000
22926,Organic Search,desktop,1 - Homepage,50000
22926,Organic Search,desktop,3 - Plano de Investimentos,50000
22926,Organic Search,desktop,2 - Questionário,50000
22927,Organic Search,desktop,4 - Cadastro,50000
22927,Organic Search,desktop,1 - Homepage,50000
22927,Organic Search,desktop,3 - Plano de Investimentos,50000
22927,Organic Search,desktop,2 - Questionário,50000
22929,Organic Search,desktop,4 - Cadastro,50000
22929,Organic Search,desktop,1 - Homepage,50000
22929,Organic Search,desktop,3 - Plano de Investimentos,50000
22929,Organic Search,desktop,2 - Questionário,50000
22930,Organic Search,desktop,4 - Cadastro,50000
22930,Organic Search,desktop,1 - Homepage,50000
22930,Organic Search,desktop,3 - Plano de Investimentos,50000
22930,Organic Search,desktop,2 - Questionário,50000
22931,Organic Search,desktop,4 - Cadastro,50000
22931,Organic Search,desktop,1 - Homepage,50000
22931,Organic Search,desktop,3 - Plano de Investimentos,50000
22931,Organic Search,desktop,2 - Questionário,50000
22932,Organic Search,desktop,4 - Cadastro,50000
22932,Organic Search,desktop,1 - Homepage,50000
22932,Organic Search,desktop,3 - Plano de Investimentos,50000
22932,Organic Search,desktop,2 - Questionário,50000
22933,Organic Search,desktop,4 - Cadastro,50000
22933,Organic Search,desktop,1 - Homepage,50000
22933,Organic Search,desktop,3 - Plano de Investimentos,50000
22933,Organic Search,desktop,2 - Questionário,50000
22934,Organic Search,desktop,4 - Cadastro,50000
22934,Organic Search,desktop,1 - Homepage,50000
22934,Organic Search,desktop,3 - Plano de Investimentos,50000
22934,Organic Search,desktop,2 - Questionário,50000
22935,Organic Search,desktop,4 - Cadastro,50000
22935,Organic Search,desktop,1 - Homepage,50000
22935,Organic Search,desktop,3 - Plano de Investimentos,50000
22935,Organic Search,desktop,2 - Questionário,50000
22936,Organic Search,desktop,4 - Cadastro,50000
22936,Organic Search,desktop,1 - Homepage,50000
22936,Organic Search,desktop,3 - Plano de Investimentos,50000
22936,Organic Search,desktop,2 - Questionário,50000
22937,Organic Search,desktop,4 - Cadastro,22000
22937,Organic Search,desktop,1 - Homepage,22000
22937,Organic Search,desktop,3 - Plano de Investimentos,22000
22937,Organic Search,desktop,2 - Questionário,22000
22939,Organic Search,desktop,4 - Cadastro,7000
22939,Organic Search,desktop,1 - Homepage,7000
22939,Organic Search,desktop,3 - Plano de Investimentos,7000
22939,Organic Search,desktop,2 - Questionário,7000
22940,Paid Search,desktop,1 - Homepage,25000
22940,Paid Search,desktop,2 - Questionário,25000
22942,Paid Search,desktop,1 - Homepage,25000
22942,Paid Search,desktop,2 - Questionário,25000
22943,Paid Search,desktop,1 - Homepage,25000
22943,Paid Search,desktop,2 - Questionário,25000
22946,Paid Search,desktop,1 - Homepage,25000
22946,Paid Search,desktop,2 - Questionário,25000
22948,Paid Search,desktop,1 - Homepage,25000
22948,Paid Search,desktop,2 - Questionário,25000
22949,Paid Search,desktop,1 - Homepage,25000
22949,Paid Search,desktop,2 - Questionário,25000
22950,Paid Search,desktop,1 - Homepage,25000
22950,Paid Search,desktop,2 - Questionário,25000
22951,Paid Search,desktop,1 - Homepage,25000
22951,Paid Search,desktop,2 - Questionário,25000
22952,Paid Search,desktop,1 - Homepage,25000
22952,Paid Search,desktop,2 - Questionário,25000
22953,Paid Search,desktop,1 - Homepage,25000
22953,Paid Search,desktop,2 - Questionário,25000
22954,Organic Search,desktop,4 - Cadastro,25000
22954,Organic Search,desktop,1 - Homepage,25000
22954,Organic Search,desktop,3 - Plano de Investimentos,25000
22954,Organic Search,desktop,2 - Questionário,25000
22955,Paid Search,desktop,1 - Homepage,25000
22955,Paid Search,desktop,2 - Questionário,25000
22956,Paid Search,desktop,1 - Homepage,25000
22956,Paid Search,desktop,2 - Questionário,25000
22958,Organic Search,desktop,4 - Cadastro,25000
22958,Organic Search,desktop,1 - Homepage,25000
22958,Organic Search,desktop,3 - Plano de Investimentos,25000
22958,Organic Search,desktop,2 - Questionário,25000
22960,Organic Search,desktop,4 - Cadastro,25000
22960,Organic Search,desktop,1 - Homepage,25000
22960,Organic Search,desktop,3 - Plano de Investimentos,25000
22960,Organic Search,desktop,2 - Questionário,25000
22962,Paid Search,desktop,1 - Homepage,1000
22962,Paid Search,desktop,2 - Questionário,1000
22966,Organic Search,desktop,4 - Cadastro,25000
22966,Organic Search,desktop,1 - Homepage,25000
22966,Organic Search,desktop,3 - Plano de Investimentos,25000
22966,Organic Search,desktop,2 - Questionário,25000
22968,Paid Search,desktop,1 - Homepage,7000
22968,Paid Search,desktop,2 - Questionário,7000
22973,Paid Search,desktop,1 - Homepage,7000
22973,Paid Search,desktop,2 - Questionário,7000
22981,Paid Search,desktop,1 - Homepage,7000
22981,Paid Search,desktop,2 - Questionário,7000
22984,Organic Search,desktop,4 - Cadastro,25000
22984,Organic Search,desktop,1 - Homepage,25000
22984,Organic Search,desktop,3 - Plano de Investimentos,25000
22984,Organic Search,desktop,2 - Questionário,25000
22987,Organic Search,desktop,4 - Cadastro,5000
22987,Organic Search,desktop,1 - Homepage,5000
22987,Organic Search,desktop,3 - Plano de Investimentos,5000
22987,Organic Search,desktop,2 - Questionário,5000
22995,Organic Search,desktop,4 - Cadastro,25000
22995,Organic Search,desktop,1 - Homepage,25000
22995,Organic Search,desktop,3 - Plano de Investimentos,25000
22995,Organic Search,desktop,2 - Questionário,25000
23000,Organic Search,desktop,4 - Cadastro,25000
23000,Organic Search,desktop,1 - Homepage,25000
23000,Organic Search,desktop,3 - Plano de Investimentos,25000
23000,Organic Search,desktop,2 - Questionário,25000
23006,Organic Search,desktop,4 - Cadastro,5000
23006,Organic Search,desktop,1 - Homepage,5000
23006,Organic Search,desktop,3 - Plano de Investimentos,5000
23006,Organic Search,desktop,2 - Questionário,5000
23008,Paid Search,desktop,1 - Homepage,7000
23008,Paid Search,desktop,2 - Questionário,7000
23012,Organic Search,desktop,4 - Cadastro,25000
23012,Organic Search,desktop,1 - Homepage,25000
23012,Organic Search,desktop,3 - Plano de Investimentos,25000
23012,Organic Search,desktop,2 - Questionário,25000
23016,Organic Search,desktop,4 - Cadastro,25000
23016,Organic Search,desktop,1 - Homepage,25000
23016,Organic Search,desktop,3 - Plano de Investimentos,25000
23016,Organic Search,desktop,2 - Questionário,25000
23021,Organic Search,desktop,4 - Cadastro,25000
23021,Organic Search,desktop,1 - Homepage,25000
23021,Organic Search,desktop,3 - Plano de Investimentos,25000
23021,Organic Search,desktop,2 - Questionário,25000
23033,Paid Search,desktop,1 - Homepage,7000
23033,Paid Search,desktop,2 - Questionário,7000
23036,Paid Search,desktop,1 - Homepage,7000
